Format Version,1.23,Take Name,Take 2019-12-12 12.36.13 PM_003,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-12-12 12.37.31.575 下午,Total Frames in Take,1182,Total Exported Frames,1182,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
821,6.841667,-0.066951,-0.390878,0.361834,-0.843688,0.251048,1.297564,0.214634,0.000164,0.291289,1.268661,0.245643,0.950217,0.256956,1.280117,0.157878,0.959176,0.204898,1.343914,0.240381,0.985513,0.010825,-0.147661,0.382271,-0.912112,0.369396,1.249456,0.384616,0.000202,0.400338,1.224536,0.412134,0.934597,0.381622,1.245117,0.426088,0.954307,0.386789,1.224677,0.334520,0.966354,0.308834,1.303496,0.365722,0.960079,0.058143,-0.267948,0.324500,-0.905275,0.413324,1.238269,0.593152,0.000169,0.451397,1.194625,0.535643,0.971619,0.411699,1.255674,0.648725,0.982175,0.376876,1.264506,0.595086,0.963748,0.400358,1.224728,0.412310,0.381568,1.244984,0.425975,0.386688,1.224704,0.334434,0.308969,1.303414,0.365748,0.451323,1.194693,0.535696,0.411655,1.255689,0.648671,0.376994,1.264423,0.595088,0.291195,1.268708,0.245474,0.257057,1.280052,0.157989,0.204892,1.343931,0.240436,0.745285,0.944858,-1.221767,1.281837,0.795900,0.187711,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.416148,0.021204,0.609626,,,
822,6.850000,-0.064534,-0.390488,0.362022,-0.843975,0.251046,1.298381,0.214632,0.000183,0.291365,1.269689,0.245736,0.942637,0.256935,1.280686,0.157950,0.950953,0.204840,1.344768,0.240209,0.983675,0.018630,-0.140842,0.380917,-0.913629,0.369249,1.252425,0.385067,0.000204,0.400149,1.228223,0.413265,0.927727,0.381213,1.248949,0.426697,0.956131,0.387139,1.226806,0.335571,0.962851,0.308497,1.305722,0.364734,0.967357,0.069154,-0.261642,0.323042,-0.906865,0.411248,1.245569,0.594016,0.000078,0.450058,1.201010,0.537715,0.990673,0.409163,1.264233,0.649165,0.977105,0.374524,1.271465,0.595168,0.973264,0.400025,1.228291,0.413517,0.381298,1.248924,0.426545,0.387090,1.226859,0.335441,0.308581,1.305630,0.364771,0.450057,1.200999,0.537679,0.409089,1.264274,0.649132,0.374599,1.271434,0.595238,0.291265,1.269733,0.245534,0.257051,1.280614,0.158091,0.204824,1.344794,0.240266,0.745285,0.944871,-1.221773,1.281841,0.795897,0.187720,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.415777,0.021999,0.608916,,,
823,6.858333,-0.061891,-0.389766,0.361580,-0.844696,0.251037,1.299220,0.214649,0.000175,0.291450,1.270807,0.245885,0.944322,0.256978,1.281276,0.158051,0.953725,0.204681,1.345578,0.240010,0.987850,0.026583,-0.134285,0.379066,-0.915188,0.368947,1.255416,0.385489,0.000168,0.399835,1.231972,0.414333,0.930984,0.380670,1.252813,0.427252,0.954508,0.387330,1.228992,0.336601,0.964222,0.307954,1.307885,0.363771,0.966662,0.079434,-0.254750,0.319695,-0.909169,0.408980,1.252953,0.594767,0.000092,0.448781,1.207768,0.539669,0.980253,0.406265,1.272738,0.649496,0.975886,0.371894,1.278352,0.595136,0.980052,0.399658,1.231972,0.414545,0.380769,1.252877,0.427113,0.387339,1.229020,0.336461,0.308018,1.307794,0.363845,0.448794,1.207736,0.539598,0.406192,1.272796,0.649519,0.371953,1.278327,0.595183,0.291348,1.270854,0.245693,0.257082,1.281217,0.158193,0.204679,1.345590,0.240057,0.745260,0.944824,-1.221771,1.281861,0.795847,0.187679,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.415731,0.021962,0.608929,,,
824,6.866667,-0.059398,-0.388939,0.361305,-0.845374,0.251019,1.300007,0.214691,0.000182,0.291507,1.271853,0.246066,0.941595,0.257020,1.281815,0.158179,0.951666,0.204530,1.346352,0.239828,0.988463,0.033852,-0.126897,0.377474,-0.916659,0.368518,1.258222,0.385954,0.000195,0.399310,1.235512,0.415480,0.930605,0.379907,1.256463,0.427853,0.963515,0.387476,1.231025,0.337715,0.959030,0.307380,1.309889,0.362770,0.963360,0.089758,-0.247348,0.316829,-0.911253,0.406612,1.260402,0.595508,0.000120,0.447410,1.214558,0.541699,0.976118,0.403226,1.281332,0.649771,0.976633,0.369200,1.285317,0.595053,0.978692,0.399139,1.235561,0.415692,0.380006,1.256485,0.427748,0.387456,1.231058,0.337556,0.307467,1.309787,0.362828,0.447442,1.214511,0.541622,0.403149,1.281384,0.649775,0.369244,1.285312,0.595125,0.291398,1.271901,0.245865,0.257126,1.281757,0.158330,0.204531,1.346362,0.239873,0.745231,0.944793,-1.221764,1.281865,0.795889,0.187697,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.415769,0.021941,0.608921,,,
825,6.875000,-0.056965,-0.387936,0.360847,-0.846197,0.250995,1.300716,0.214779,0.000172,0.291551,1.272834,0.246308,0.947378,0.257090,1.282285,0.158355,0.957151,0.204345,1.347030,0.239674,0.985817,0.040628,-0.119418,0.376436,-0.917815,0.368020,1.260985,0.386373,0.000190,0.398661,1.238957,0.416566,0.910740,0.379046,1.260026,0.428394,0.943395,0.387539,1.233034,0.338792,0.951156,0.306836,1.311922,0.361740,0.968429,0.099565,-0.239497,0.313144,-0.913602,0.404128,1.267895,0.596113,0.000132,0.446050,1.221554,0.543609,0.983230,0.399968,1.289883,0.649902,0.976785,0.366367,1.292248,0.594827,0.979423,0.398428,1.238939,0.416836,0.379201,1.260107,0.428251,0.387559,1.233063,0.338600,0.306885,1.311832,0.361813,0.446014,1.221593,0.543651,0.399940,1.289870,0.649814,0.366431,1.292223,0.594873,0.291450,1.272880,0.246129,0.257194,1.282223,0.158476,0.204342,1.347046,0.239729,0.745248,0.944831,-1.221755,1.281862,0.795881,0.187698,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.415761,0.021955,0.608920,,,
826,6.883333,-0.054077,-0.386701,0.360653,-0.847035,0.251005,1.301440,0.214879,0.000184,0.291623,1.273862,0.246594,0.947378,0.257194,1.282704,0.158565,0.957151,0.204197,1.347754,0.239478,0.985817,0.048521,-0.111559,0.375739,-0.918706,0.367453,1.263618,0.386803,0.000193,0.397926,1.242343,0.417697,0.910740,0.378117,1.263556,0.428929,0.943395,0.387506,1.234803,0.339966,0.951156,0.306262,1.313769,0.360622,0.968429,0.110626,-0.231759,0.311678,-0.914826,0.401521,1.275192,0.596511,0.000098,0.444313,1.228038,0.545453,0.983230,0.396727,1.298424,0.649722,0.976785,0.363525,1.299113,0.594359,0.979423,0.397721,1.242307,0.417953,0.378227,1.263660,0.428712,0.387536,1.234830,0.339822,0.306324,1.313674,0.360732,0.444291,1.228068,0.545496,0.396724,1.298396,0.649644,0.363549,1.299111,0.594393,0.291510,1.273918,0.246417,0.257302,1.282636,0.158675,0.204201,1.347766,0.239542,0.745263,0.944827,-1.221767,1.281884,0.795870,0.187679,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.415800,0.022039,0.608934,,,
827,6.891667,-0.052602,-0.384825,0.361145,-0.847772,0.250958,1.302090,0.215055,0.000177,0.291511,1.274675,0.246996,0.945522,0.257307,1.283116,0.158839,0.957850,0.204057,1.348480,0.239331,0.983619,0.056407,-0.104110,0.374771,-0.919525,0.366791,1.266191,0.387180,0.000222,0.397122,1.245682,0.418725,0.917254,0.377123,1.267014,0.429380,0.933752,0.387352,1.236555,0.341080,0.962655,0.305569,1.315510,0.359533,0.960549,0.120829,-0.223860,0.311628,-0.915519,0.398795,1.282461,0.596755,0.000078,0.442343,1.234431,0.547174,0.985804,0.393389,1.306896,0.649364,0.979512,0.360654,1.306056,0.593727,0.989738,0.396843,1.245729,0.419019,0.377290,1.267060,0.429206,0.387395,1.236549,0.340871,0.305625,1.315428,0.359636,0.442312,1.234458,0.547194,0.393370,1.306893,0.649327,0.360704,1.306030,0.593744,0.291405,1.274724,0.246818,0.257415,1.283050,0.158952,0.204054,1.348497,0.239392,0.745273,0.944855,-1.221771,1.281862,0.795898,0.187705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,6.900000,-0.050260,-0.383066,0.361306,-0.848642,0.250927,1.302704,0.215165,0.000182,0.291471,1.275544,0.247333,0.946980,0.257423,1.283436,0.159066,0.957648,0.203888,1.349132,0.239096,0.983997,0.064489,-0.096247,0.374722,-0.919870,0.366113,1.268698,0.387501,0.000214,0.396232,1.248938,0.419719,0.898094,0.376083,1.270426,0.429761,0.938538,0.387148,1.238177,0.342200,0.946700,0.304988,1.317251,0.358323,0.964260,0.131245,-0.215942,0.312519,-0.915683,0.395984,1.289625,0.596882,0.000088,0.440181,1.240627,0.548847,0.988509,0.390018,1.315305,0.648834,0.989475,0.357754,1.312942,0.592965,0.985349,0.395991,1.249026,0.419903,0.376180,1.270462,0.429632,0.387194,1.238145,0.342024,0.305076,1.317164,0.358451,0.440172,1.240643,0.548872,0.389999,1.315282,0.648750,0.357781,1.312948,0.593023,0.291359,1.275594,0.247142,0.257525,1.283381,0.159204,0.203895,1.349138,0.239144,0.745250,0.944815,-1.221768,1.281839,0.795880,0.187698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,6.908333,-0.048053,-0.381464,0.361656,-0.849342,0.250912,1.303254,0.215299,0.000165,0.291442,1.276321,0.247675,0.943178,0.257527,1.283702,0.159312,0.954835,0.203767,1.349739,0.238909,0.987645,0.071409,-0.088267,0.375094,-0.920008,0.365305,1.271037,0.387927,0.000241,0.395147,1.251941,0.420797,0.921099,0.374866,1.273576,0.430241,0.958680,0.386825,1.239712,0.343411,0.953902,0.304381,1.318920,0.357261,0.955398,0.142337,-0.207976,0.313168,-0.915648,0.392956,1.296632,0.596894,0.000033,0.437802,1.246678,0.550473,0.992226,0.386437,1.323597,0.648123,0.977901,0.354628,1.319621,0.592086,0.984014,0.394923,1.252119,0.420999,0.374945,1.273533,0.430085,0.386851,1.239668,0.343242,0.304489,1.318838,0.357395,0.437796,1.246689,0.550488,0.386439,1.323583,0.648095,0.354632,1.319624,0.592098,0.291350,1.276355,0.247489,0.257618,1.283660,0.159461,0.203767,1.349747,0.238943,0.745236,0.944784,-1.221756,1.281838,0.795912,0.187727,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.416869,0.020379,0.609673,,,
830,6.916667,-0.045323,-0.379836,0.362596,-0.849820,0.250874,1.303844,0.215401,0.000188,0.291388,1.277153,0.247997,0.947532,0.257561,1.283929,0.159551,0.955173,0.203672,1.350451,0.238655,0.991435,0.080133,-0.080439,0.375456,-0.919859,0.364544,1.273471,0.388317,0.000229,0.394159,1.255162,0.421834,0.912447,0.373766,1.276960,0.430638,0.955004,0.386471,1.241216,0.344672,0.956040,0.303778,1.320548,0.356126,0.952224,0.153415,-0.200385,0.313221,-0.915534,0.389739,1.303589,0.596813,0.000087,0.435234,1.252787,0.551970,0.995016,0.382685,1.331785,0.647304,0.992103,0.351297,1.326193,0.591167,0.996615,0.393887,1.255196,0.422022,0.373925,1.277028,0.430562,0.386473,1.241243,0.344477,0.303880,1.320420,0.356215,0.435212,1.252810,0.551986,0.382660,1.331774,0.647243,0.351344,1.326182,0.591211,0.291275,1.277200,0.247798,0.257671,1.283870,0.159691,0.203674,1.350464,0.238710,0.745270,0.944853,-1.221765,1.281872,0.795876,0.187679,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.416577,0.020903,0.609687,,,
831,6.925000,-0.043187,-0.377942,0.363286,-0.850481,0.250777,1.304317,0.215583,0.000204,0.291242,1.277839,0.248413,0.941656,0.257597,1.284095,0.159860,0.953182,0.203491,1.351018,0.238477,0.986050,0.087040,-0.071907,0.375244,-0.920025,0.363592,1.275774,0.388760,0.000255,0.392906,1.258198,0.422927,0.916763,0.372357,1.280096,0.431101,0.952569,0.386071,1.242762,0.345969,0.950894,0.303033,1.322041,0.355042,0.953538,0.164919,-0.192637,0.312964,-0.915285,0.386312,1.310355,0.596662,0.000058,0.432481,1.258748,0.553456,0.991142,0.378708,1.339795,0.646356,0.983395,0.347748,1.332520,0.590174,0.983609,0.392569,1.258240,0.423111,0.372554,1.280183,0.431054,0.386097,1.242768,0.345736,0.303133,1.321909,0.355144,0.432499,1.258735,0.553452,0.378685,1.339785,0.646305,0.347752,1.332545,0.590230,0.291112,1.277897,0.248203,0.257708,1.284038,0.160009,0.203507,1.351018,0.238531,0.745250,0.944823,-1.221757,1.281848,0.795922,0.187719,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.415812,0.022088,0.608999,,,
832,6.933333,-0.041451,-0.376181,0.364163,-0.850973,0.250667,1.304824,0.215746,0.000228,0.291066,1.278510,0.248788,0.936715,0.257602,1.284327,0.160138,0.951448,0.203334,1.351636,0.238313,0.985855,0.092123,-0.062302,0.374101,-0.920696,0.362348,1.277933,0.389308,0.000322,0.391274,1.261065,0.424157,0.903484,0.370508,1.282987,0.431690,0.945035,0.385577,1.244346,0.347374,0.941397,0.302035,1.323336,0.354013,0.951300,0.176036,-0.184750,0.311993,-0.915172,0.382653,1.317033,0.596427,0.000095,0.429569,1.264769,0.554848,0.994323,0.374439,1.347636,0.645315,0.985853,0.343949,1.338695,0.589117,0.984855,0.390978,1.261187,0.424390,0.370625,1.283046,0.431614,0.385593,1.244310,0.347074,0.302184,1.323195,0.354163,0.429603,1.264753,0.554861,0.374439,1.347597,0.645239,0.343916,1.338750,0.589181,0.290934,1.278565,0.248563,0.257743,1.284241,0.160275,0.203325,1.351666,0.238398,0.745266,0.944836,-1.221761,1.281852,0.795893,0.187715,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.415761,0.022034,0.609013,,,
833,6.941667,-0.039337,-0.374583,0.364058,-0.851822,0.250565,1.305349,0.215949,0.000224,0.290962,1.279283,0.249189,0.934518,0.257647,1.284604,0.160451,0.946221,0.203085,1.352160,0.238207,0.976299,0.097908,-0.053902,0.374348,-0.920528,0.361292,1.280093,0.389725,0.000270,0.389853,1.263871,0.425176,0.919298,0.368969,1.285881,0.432102,0.968448,0.385042,1.245840,0.348630,0.939220,0.301304,1.324782,0.352992,0.945293,0.185766,-0.176386,0.311220,-0.915162,0.378856,1.323578,0.596043,0.000063,0.426556,1.270762,0.556083,0.999206,0.369961,1.355215,0.644147,0.981350,0.340052,1.344756,0.587899,0.980602,0.389730,1.264059,0.425407,0.368971,1.285839,0.431983,0.385013,1.245795,0.348392,0.301451,1.324686,0.353124,0.426554,1.270762,0.556081,0.369922,1.355207,0.644084,0.340092,1.344764,0.587964,0.290836,1.279332,0.248965,0.257790,1.284516,0.160585,0.203069,1.352197,0.238293,0.745252,0.944828,-1.221765,1.281865,0.795878,0.187688,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.416150,0.021304,0.609766,,,
834,6.950000,-0.037519,-0.372689,0.364280,-0.852640,0.250401,1.305848,0.216163,0.000236,0.290753,1.279997,0.249626,0.929805,0.257652,1.284852,0.160781,0.940463,0.202800,1.352695,0.238081,0.974644,0.105401,-0.045511,0.372719,-0.920815,0.360018,1.282203,0.390274,0.000268,0.388327,1.266851,0.426309,0.911232,0.367255,1.288873,0.432599,0.953979,0.384351,1.247279,0.350094,0.945977,0.300137,1.325809,0.352092,0.942419,0.195017,-0.167248,0.310128,-0.915323,0.374845,1.329937,0.595614,0.000179,0.423425,1.276676,0.557342,0.993865,0.365162,1.362551,0.642907,0.951837,0.335949,1.350584,0.586593,0.954347,0.388048,1.266937,0.426511,0.367378,1.288925,0.432472,0.384371,1.247265,0.349880,0.300264,1.325686,0.352241,0.423446,1.276665,0.557348,0.365094,1.362500,0.642734,0.335994,1.350646,0.586759,0.290627,1.280039,0.249379,0.257806,1.284761,0.160938,0.202773,1.352741,0.238168,0.745266,0.944829,-1.221774,1.281852,0.795903,0.187712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,6.958333,-0.035777,-0.371093,0.364590,-0.853278,0.250195,1.306214,0.216397,0.000206,0.290511,1.280556,0.250051,0.937834,0.257574,1.284983,0.161123,0.951261,0.202500,1.353104,0.238019,0.982956,0.111659,-0.036188,0.371114,-0.921139,0.358686,1.284294,0.390752,0.000249,0.386638,1.269767,0.427404,0.916787,0.365367,1.291777,0.433033,0.942581,0.383706,1.248787,0.351517,0.963094,0.299034,1.326846,0.351055,0.945192,0.205133,-0.158400,0.308454,-0.915252,0.370559,1.336225,0.595102,0.000273,0.420011,1.282569,0.558538,0.973014,0.360116,1.369840,0.641525,0.938087,0.331549,1.356267,0.585244,0.935972,0.386369,1.269818,0.427593,0.365515,1.291814,0.432861,0.383701,1.248824,0.351374,0.299154,1.326720,0.351188,0.420102,1.282537,0.558588,0.360134,1.369708,0.641316,0.331438,1.356433,0.585405,0.290388,1.280606,0.249841,0.257694,1.284917,0.161262,0.202502,1.353120,0.238085,0.745277,0.944858,-1.221779,1.281865,0.795892,0.187697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,6.966667,-0.035793,-0.368849,0.364087,-0.854465,0.250096,1.306668,0.216638,0.000244,0.290291,1.281117,0.250517,0.929509,0.257771,1.285375,0.161427,0.944579,0.202226,1.353512,0.237970,0.975613,0.118063,-0.027053,0.370232,-0.921009,0.357353,1.286261,0.391156,0.000224,0.384923,1.272531,0.428399,0.936324,0.363501,1.294553,0.433366,0.965882,0.382978,1.250137,0.352885,0.957507,0.298012,1.327823,0.349972,0.947129,0.215652,-0.149293,0.307023,-0.914846,0.366243,1.342342,0.594477,0.000277,0.416541,1.288279,0.559709,0.962015,0.355043,1.376985,0.639957,0.942913,0.327144,1.361762,0.583763,0.924801,0.384764,1.272624,0.428575,0.363556,1.294561,0.433242,0.382946,1.250147,0.352719,0.298145,1.327714,0.350094,0.416673,1.288215,0.559748,0.355069,1.376855,0.639771,0.326981,1.361962,0.583918,0.290148,1.281177,0.250282,0.257919,1.285284,0.161565,0.202220,1.353542,0.238063,0.745251,0.944826,-1.221764,1.281852,0.795892,0.187712,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.416531,0.020927,0.609838,,,
837,6.975000,-0.033198,-0.367513,0.364397,-0.855013,0.249778,1.307007,0.216937,0.000196,0.289990,1.281717,0.250992,0.936986,0.257533,1.285414,0.161854,0.946973,0.201813,1.353891,0.237966,0.987188,0.124324,-0.017803,0.369120,-0.920857,0.355857,1.288095,0.391660,0.000291,0.383031,1.275176,0.429479,0.925310,0.361455,1.297187,0.433782,0.973624,0.382102,1.251393,0.354372,0.929543,0.296841,1.328624,0.349005,0.935725,0.225008,-0.140214,0.306337,-0.914259,0.361849,1.348336,0.593731,0.000287,0.412912,1.293888,0.560724,0.940598,0.349914,1.383915,0.638293,0.964911,0.322720,1.367205,0.582176,0.921023,0.382898,1.275325,0.429702,0.361446,1.297203,0.433678,0.382075,1.251343,0.354096,0.297008,1.328511,0.349165,0.413103,1.293748,0.560704,0.349898,1.383849,0.638170,0.322542,1.367418,0.582327,0.289881,1.281749,0.250767,0.257646,1.285364,0.162026,0.201807,1.353909,0.238014,0.745235,0.944794,-1.221759,1.281870,0.795845,0.187669,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.416556,0.020967,0.609842,,,
838,6.983333,-0.032169,-0.365451,0.364709,-0.855802,0.249584,1.307324,0.217229,0.000219,0.289698,1.282181,0.251507,0.929603,0.257536,1.285541,0.162249,0.940965,0.201518,1.354249,0.237932,0.988007,0.130357,-0.008779,0.368588,-0.920366,0.354369,1.289908,0.392088,0.000242,0.381124,1.277753,0.430456,0.946895,0.359431,1.299769,0.434105,0.976710,0.381170,1.252630,0.355780,0.950830,0.295751,1.329481,0.348010,0.936889,0.234298,-0.130764,0.305647,-0.913556,0.357141,1.354056,0.592949,0.000439,0.408980,1.299268,0.561764,0.924670,0.344440,1.390550,0.636550,0.909365,0.318002,1.372350,0.580535,0.858422,0.380991,1.277840,0.430597,0.359446,1.299802,0.434019,0.381123,1.252636,0.355590,0.295917,1.329353,0.348150,0.409241,1.299162,0.561871,0.344569,1.390310,0.636310,0.317599,1.372718,0.580686,0.289577,1.282217,0.251256,0.257656,1.285492,0.162447,0.201518,1.354262,0.237978,0.745247,0.944811,-1.221761,1.281871,0.795857,0.187693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,6.991667,-0.031300,-0.363436,0.365044,-0.856550,0.249374,1.307603,0.217520,0.000218,0.289385,1.282591,0.252014,0.934381,0.257520,1.285645,0.162638,0.942566,0.201216,1.354572,0.237909,0.991955,0.135721,0.000292,0.367207,-0.920184,0.352824,1.291618,0.392627,0.000213,0.379158,1.280233,0.431519,0.924445,0.357318,1.302198,0.434533,0.953049,0.380251,1.253878,0.357277,0.963643,0.294570,1.330164,0.347178,0.963640,0.243263,-0.121229,0.306795,-0.912142,0.352376,1.359645,0.592069,0.000385,0.404794,1.304357,0.562790,0.909555,0.339011,1.397087,0.634654,0.944747,0.313324,1.377490,0.578762,0.864168,0.379060,1.280475,0.431672,0.357336,1.302053,0.434416,0.380229,1.253825,0.357144,0.294668,1.330129,0.347280,0.405101,1.304170,0.562824,0.339076,1.396941,0.634501,0.312937,1.377846,0.578899,0.289278,1.282619,0.251776,0.257624,1.285611,0.162840,0.201219,1.354579,0.237941,0.745260,0.944822,-1.221766,1.281856,0.795896,0.187705,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.416556,0.020902,0.609759,,,
840,7.000000,-0.031622,-0.360950,0.364912,-0.857644,0.249204,1.307896,0.217837,0.000229,0.289048,1.282952,0.252573,0.928095,0.257654,1.285876,0.163026,0.938510,0.200909,1.354860,0.237913,0.979880,0.140779,0.009991,0.366364,-0.919706,0.351154,1.293366,0.393200,0.000200,0.376985,1.282730,0.432636,0.919305,0.355024,1.304655,0.434983,0.958172,0.379211,1.255155,0.358865,0.953298,0.293396,1.330925,0.346314,0.970079,0.253336,-0.111950,0.305264,-0.911099,0.347440,1.364970,0.591127,0.000342,0.400638,1.309478,0.563703,0.913496,0.333320,1.403305,0.632661,0.943384,0.308362,1.382128,0.577015,0.863818,0.376866,1.282969,0.432818,0.355059,1.304528,0.434880,0.379218,1.255072,0.358697,0.293467,1.330906,0.346409,0.400937,1.309314,0.563764,0.333417,1.403148,0.632530,0.307948,1.382472,0.577100,0.288931,1.282982,0.252312,0.257795,1.285805,0.163215,0.200886,1.354898,0.237980,0.745272,0.944854,-1.221769,1.281882,0.795867,0.187675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,7.008333,-0.029686,-0.359926,0.365407,-0.857933,0.248926,1.308080,0.218153,0.000181,0.288769,1.283319,0.253020,0.928095,0.257421,1.285823,0.163445,0.938510,0.200589,1.355100,0.237995,0.979880,0.146156,0.019849,0.365015,-0.919243,0.349441,1.295013,0.393725,0.000232,0.374772,1.285185,0.433692,0.919305,0.352678,1.307040,0.435356,0.958172,0.378150,1.256354,0.360446,0.953298,0.292163,1.331473,0.345404,0.970079,0.261616,-0.102608,0.304306,-0.910179,0.342384,1.370117,0.590112,0.000354,0.396313,1.314482,0.564462,0.913496,0.327500,1.409203,0.630668,0.943384,0.303338,1.386666,0.575206,0.863818,0.374679,1.285457,0.433880,0.352650,1.306917,0.435235,0.378173,1.256228,0.360244,0.292256,1.331460,0.345543,0.396649,1.314304,0.564541,0.327624,1.409046,0.630568,0.302860,1.387022,0.575239,0.288707,1.283304,0.252771,0.257544,1.285775,0.163657,0.200532,1.355159,0.238031,0.745252,0.944820,-1.221761,1.281844,0.795895,0.187713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,7.016667,-0.030694,-0.356600,0.365374,-0.859300,0.248768,1.308361,0.218424,0.000193,0.288354,1.283631,0.253605,0.935587,0.257672,1.286063,0.163797,0.937494,0.200278,1.355389,0.237870,0.977557,0.150148,0.029821,0.363452,-0.918950,0.347669,1.296634,0.394274,0.000208,0.372450,1.287536,0.434756,0.914144,0.350217,1.309290,0.435767,0.956460,0.377080,1.257649,0.362004,0.940160,0.290931,1.332062,0.344569,0.958053,0.268683,-0.092201,0.304007,-0.909334,0.337187,1.375103,0.589050,0.000324,0.391856,1.319360,0.565267,0.902997,0.321457,1.414867,0.628615,0.944045,0.298249,1.391081,0.573267,0.850758,0.372336,1.287780,0.434977,0.350248,1.309171,0.435659,0.377095,1.257547,0.361802,0.290993,1.332049,0.344663,0.392172,1.319208,0.565364,0.321609,1.414720,0.628559,0.297762,1.391400,0.573234,0.288292,1.283620,0.253362,0.257805,1.286000,0.163988,0.200212,1.355459,0.237922,0.745249,0.944827,-1.221759,1.281857,0.795901,0.187703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,7.025000,-0.029793,-0.354411,0.365818,-0.860048,0.248493,1.308572,0.218777,0.000198,0.287959,1.283978,0.254187,0.937232,0.257600,1.286085,0.164262,0.939746,0.199920,1.355653,0.237883,0.972566,0.155644,0.039898,0.362775,-0.917920,0.345837,1.298169,0.394831,0.000187,0.370060,1.289873,0.435821,0.913089,0.347748,1.311568,0.436124,0.959145,0.375829,1.258715,0.363686,0.943271,0.289713,1.332520,0.343694,0.971646,0.276301,-0.081977,0.302983,-0.908371,0.331875,1.379842,0.587912,0.000371,0.387302,1.324084,0.565996,0.909140,0.315300,1.420271,0.626446,0.945270,0.293023,1.395172,0.571295,0.854114,0.369994,1.290152,0.435978,0.347742,1.311394,0.436023,0.375874,1.258577,0.363550,0.289737,1.332560,0.343777,0.387634,1.323943,0.566125,0.315493,1.420102,0.626404,0.292466,1.395507,0.571213,0.287887,1.283967,0.253915,0.257731,1.286034,0.164493,0.199864,1.355712,0.237923,0.745219,0.944767,-1.221757,1.281865,0.795877,0.187689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
